An unnamed third party does collect on the first party website or app your cookies or tracking elements for analytics or research.,Cookies
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified when visiting the website. Users have no options regarding the change.",Policy Change
"You can opt in for the use of health information by a third party, which collects or receives it for an unspecified purpose.",Health
A named third party does do something outside of our label scheme with your contact information for an additional (non-basic) service or feature. This applies to users with accounts. The data is personally identifiable.,3P Analysis
"When a change is made to the privacy policy as a result of a merger or acquisition, users are notified in a manner outside of our label scheme. Users' choices regarding policy changes are not mentioned or are unclear.",Policy Change
The site collects your cookies or tracking elements for analytics or research. Collection happens when you explicitly provide information by a named service or third party.,Cookies
An unnamed third party does do something outside of our label scheme with unspecified information about you for targeted advertising.,Targeted Advertising
The site collects your cookies or tracking elements for a basic service or feature. Collection happens when you implicitly provide information on the website. You can configure your privacy with browser settings.,Cookies
A named third party does collect on the first party website or app your unspecified personal information for targeted advertising. You can opt out by contacting the company for the use of your information.,Targeted Advertising
"The site collects your IP address or device IDs for analytics or research. Collection happens in the mobile app, and your data is aggregated or anonymized. You can opt out using the provided link for the collection of your information.",IP Address
An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the use of your information.,3P Analysis
A named third party does collect on the first party website or app your cookies or tracking elements for targeted advertising.,Targeted Advertising
The site collects your IP address or device IDs for personalization or customization. Collection happens on the website. You can configure your privacy with user settings provided by the site.,IP Address
"The site collects an information type outside of our label scheme for a purpose outside of our label scheme. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable.",3P Analysis
An unnamed third party does receive your health information for a purpose outside of our label scheme.,Health
The site collects your cookies or tracking elements for advertising. Collection happens in an unspecified way.,Cookies
An unnamed third party does receive your IP address or device IDs for marketing purposes.,IP Address
The site collects your cookies or tracking elements for a basic service or feature. Collection happens when you explicitly provide information by some means outside of our label scheme. You can configure your privacy with browser settings.,Cookies
"You can opt out (by contacting the company) from the use of generic personal information by the site, which collects it for an unspecified purpose.",Action
The site collects your location information for advertising. Collection happens by some means outside of our label scheme. You can configure your privacy with third-party user settings.,Location
The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection for the collection of your information.,Payment
The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information by some means outside of our label scheme.,Location
"The site collects your website activities for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable.",1P Analysis
You can use third party privacy settings to control the use of cookies and tracking elements by an unspecified party for advertising.,Cookies
The site collects your cookies or tracking elements for an additional (non-basic) service or feature. Collection happens on the website for a user type outside of our label scheme. You can configure your privacy using a method outside our label scheme for the collection of your information.,Cookies
"The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information by other parts of the company or affiliates, and your data is identifiable.",1P Analysis
An unnamed third party does receive your financial information for marketing purposes.,Payment
An unnamed third party does track on the first party website or app your activities on the website or app for targeted advertising.,Targeted Advertising
The site collects your IP address or device IDs for personalization or customization. Collection happens by some means outside of our label scheme.,IP Address
The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information in the mobile app. You can configure your privacy with third-party user settings.,Personalization
"The site collects your demographic information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1P Analysis
"The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",Location
An unnamed third party does not receive your financial information for an additional (non-basic) service or feature. You can choose not to use the service or feature.,Payment
"You can opt out (via a link) from the use of information of a type not covered by our label scheme by a third party, which uses it for marketing purposes.",Action
"The site collects your unspecified information for marketing purposes. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.",1P Analysis
"The site collects your website activities for an unspecified purpose. Collection happens when you explicitly provide information by an unnamed service or third party, and your data is identifiable.",3P Analysis
"The site collects your cookies or tracking elements for marketing purposes. Collection happens by an unnamed service or third party, and your data is aggregated or anonymized.",Cookies
The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.,1P Analysis
A named third party does not receive your unspecified personal information for targeted advertising. You can opt in for data collection for the collection or sharing of your information.,Targeted Advertising
An unnamed third party does track on the first party website or app your cookies or tracking elements for an additional (non-basic) service or feature.,Cookies
"The site collects your cookies or tracking elements for personalization or customization. Collection happens on the website, and your data is aggregated or anonymized. You can configure your privacy with browser settings for the collection of your information.",Personalization
A named third party does receive your unspecified personal information for analytics or research. The data is personally identifiable. You can configure your privacy with third-party user settings.,3P Analysis
A named third party does do something unspecified with your activities on the website or app for analytics or research.,3P Analysis
An unnamed third party does collect on the first party website or app unspecified information about you for analytics or research. The data is personally identifiable.,3P Analysis
"The site collects your user profile for personalization or customization. Collection happens when you explicitly provide information on the website, and your data is aggregated or anonymized.",Personalization
A named third party does do something unspecified with your activities on the website or app for targeted advertising.,Targeted Advertising
An unnamed third party does receive something that uniquely identifies you for analytics or research. The data is aggregated or anonymized.,3P Analysis
"The site collects your demographic information for personalization or customization. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.",Personalization
"You can make no specified choices about the use of cookies and tracking elements by a third party, which uses it for advertising.",Cookies
An unnamed third party does not receive your survey data for an unspecified purpose. The data is personally identifiable.,3P Analysis
"The site collects your unspecified information for analytics or research. Collection happens on the website, and your data's identifiability is not covered by our label scheme.",1P Analysis
"The site collects your IP address or device IDs for advertising. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",IP Address
The site collects your unspecified information for advertising. Collection happens on the website. You can opt out using the provided link for the use of your information.,Action
"The site collects your cookies or tracking elements for legal requirements. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable.",Disclosure
A named third party does do something outside of our label scheme with your activities on the website or app for targeted advertising. You can opt out using the provided link for the use of your information.,Targeted Advertising
A named third party does do something outside of our label scheme with unspecified information about you for targeted advertising. The identifiability of the data is not covered by our label scheme. You can configure your privacy using a method outside our label scheme for the use of your information.,Targeted Advertising
"The site collects your generic personal information for marketing purposes. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection of your information.",1P Analysis
"The site collects your location information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",Location
An unnamed third party does collect on the first party website or app unspecified information about you for legal requirements. The data is aggregated or anonymized.,Disclosure
"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1P Analysis
A named third party does collect on the first party website or app unspecified information about you for targeted advertising. The identifiability of the data is not covered by our label scheme. You can configure your privacy with browser settings for the collection or sharing of your information.,Targeted Advertising
A user's cookies and tracking elements is retained for a stated period of time to show ads.,Cookies
"The site collects your unspecified information for personalization or customization. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",Personalization
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users have a choice not covered by our label scheme.",Policy Change
The site collects your generic personal information for analytics or research. Collection happens when you explicitly provide information on the website.,1P Analysis
The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.,Cookies
"The site does not collect your financial information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection for the collection of your information.",Payment
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.",Policy Change
A named third party does receive your financial information for a basic service or feature. You can configure your privacy using a method outside our label scheme.,Payment
"The site collects your generic personal information for service operations or security. Collection happens by some means outside of our label scheme, and your data is identifiable.",1P Analysis
"The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection.",1P Analysis
A named third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can make a choice about the collection or sharing and use of your information.,3P Analysis
The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information in an unspecified way.,Cookies
The site collects your financial information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way for users with accounts. You can opt in for data collection for the collection of your information.,Payment
"The site collects your cookies or tracking elements for a basic service or feature. Collection happens on the website, and your data is aggregated or anonymized.",Cookies
A named third party does receive unspecified information about you for targeted advertising. You can configure your privacy with user settings provided by the site.,Targeted Advertising
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information by an unnamed service or third party.,Cookies
"The site does not collect your generic personal information for service operations or security. Collection happens by other websites, and your data is identifiable.",1P Analysis
An unnamed third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable.,Targeted Advertising
"The site collects your generic personal information for advertising. Collection happens on the website, and your data is identifiable.",1P Analysis
"The site collects your computer information for service operations or security. Collection happens on the website, and your data is identifiable. You can choose not to use the service or feature.",1P Analysis
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in the mobile app, and your data is identifiable. You can opt in for data collection.",1P Analysis
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website.,Cookies
An unnamed third party does not receive your unspecified personal information for targeted advertising.,Targeted Advertising
An unspecified third party does do something unspecified with unspecified information about you for analytics or research.,3P Analysis
"You can opt out (by contacting the company) from the use of contact information by the site, which collects it for a purpose outside of our label scheme.",Action
"The site does not collect your generic personal information for analytics or research. Collection happens on the website, and your data is identifiable.",1P Analysis
"The site collects your cookies or tracking elements for an additional (non-basic) service or feature. Collection happens when you implicitly provide information on the website, and your data is identifiable.",Cookies
An unnamed third party does collect on the first party website or app your cookies or tracking elements for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with browser settings for the collection or sharing of your information.,Targeted Advertising
The site collects your health information for an unspecified purpose. Collection happens by an unnamed service or third party.,Health
A named third party does do something outside of our label scheme with your cookies or tracking elements for targeted advertising.,Targeted Advertising
"The site collects your demographic information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way for a user type outside of our label scheme, and your data is identifiable.",1P Analysis
"You can opt out (by contacting the company) from the use of unspecified information by a third party, which uses it for an unspecified purpose.",Action
The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on other websites.,Cookies
An unnamed third party does receive your computer information for targeted advertising. The identifiability of the data is not covered by our label scheme.,Targeted Advertising
A user's IP address and device IDs is retained for a stated period of time to maintain service operations or security.,IP Address
An unnamed third party does receive your contact information for legal requirements. The data is personally identifiable.,Disclosure
"The site collects your contact information for personalization or customization. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable.",Personalization
The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information by other websites.,IP Address
Another part of the company or institution does receive unspecified information about you for legal requirements. This applies to a user type outside of our label scheme.,Disclosure
"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable.",1P Analysis
A user's financial information is retained for an unspecified duration to maintain service operations or security.,Payment
The site collects your contact information for an additional (non-basic) service or feature. Collection happens by some means outside of our label scheme. You can opt out using the provided link.,Action
"You can opt out (via a link) from the use of unspecified information by the site, which uses it for an unspecified purpose.",Action
An unnamed third party does collect on the first party website or app your IP address or device IDs for analytics or research.,IP Address
"When a change is made to the privacy policy that significantly affects data practices, the policy date is updated or information about the change is posted as part of the policy. Users have a choice not covered by our label scheme.",Policy Change
"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",Payment
A named third party does receive unspecified information about you for marketing purposes. The data is personally identifiable.,3P Analysis
The site collects your computer information for analytics or research. Collection happens on the website.,1P Analysis
"The site collects your financial information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is aggregated or anonymized.",Payment
"The site collects your financial information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is identifiable.",Payment
"The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable. You can opt in for data collection for the collection of your information.",1P Analysis
"You can make no specified choices about the use of unspecified information by the site, which uses it for personalization or customization.",Personalization
The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way. You can choose not to use the service or feature for the use of your information.,Personalization
An unnamed third party does receive your computer information for analytics or research. The data is aggregated or anonymized.,3P Analysis
"You can opt in for the use of location information by the site, which collects it for an unspecified purpose.",Location
"A type of user outside of our label scheme can delete their account (with the company or organization removing all data), within the scope of information explicitly provided by the user.",Deletion
"When a change of an unspecified nature is made to the privacy policy, users are personally notified. Users have a choice not covered by our label scheme.",Policy Change
The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website. You can configure your privacy with browser settings.,Cookies
"When a change is made to the privacy policy as a result of a merger or acquisition, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear.",Policy Change
"The site collects your location information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized.",Location
"The site does not collect your generic personal information for an unspecified purpose. Collection happens by a named service or third party, and your data is identifiable.",3P Analysis
"The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt out by contacting the company for the use of your information.",Action
"The site collects your computer information for a basic service or feature. Collection happens on the website, and your data is identifiable.",1P Analysis
"When a change is made to the privacy policy that significantly affects data practices, users are notified in an unspecified manner. Users have no options regarding the change.",Policy Change
"The site collects your generic personal information for personalization or customization. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable. You can opt in for data collection for the collection of your information.",Personalization
"The site collects your demographic information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized.",1P Analysis
The site collects your unspecified information for analytics or research. Collection happens by other parts of the company or affiliates.,1P Analysis
The site collects your social media data for an unspecified purpose. Collection happens when you implicitly provide information by an unnamed service or third party.,Social Media
An unspecified third party does receive your demographic information for an unspecified purpose.,3P Analysis
"The site collects your generic personal information for mergers or acquisitions. Collection happens in an unspecified way, and your data is identifiable.",1P Analysis
"The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable.",1P Analysis
The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information by some means outside of our label scheme.,IP Address
"The site collects your demographic information for a purpose outside of our label scheme. Collection happens by some means outside of our label scheme, and your data is identifiable. You can opt out using the provided link.",Action
"The site does not collect your generic personal information for an unspecified purpose. Collection happens in an unspecified way, and your data is identifiable.",1P Analysis
The site collects your user profile for personalization or customization. Collection happens when you explicitly provide information on the website for users without accounts.,Personalization
"A type of user outside of our label scheme can delete their account (although the company or organization may continue to keep some data), within the scope of unspecified user information.",Deletion
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens by other websites. You can configure your privacy with user settings provided by the site.,Cookies
The site collects your generic personal information for analytics or research. Collection happens when you implicitly provide information in an unspecified way.,1P Analysis
"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",IP Address
The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way. You can choose not to use the service or feature for the collection of your information.,IP Address
"The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way for a user type outside of our label scheme, and your data is identifiable.",1P Analysis
The site collects your IP address or device IDs for advertising. Collection happens by some means outside of our label scheme.,IP Address
An unspecified third party does not collect on the first party website or app your contact information for targeted advertising. The data is aggregated or anonymized. You can opt in for data collection.,Targeted Advertising
An unnamed third party does track on the first party website or app your IP address or device IDs for targeted advertising. The data is aggregated or anonymized. You can opt out using the provided link.,IP Address
The site collects your cookies or tracking elements for marketing purposes. Collection happens by some means outside of our label scheme.,Cookies
The site collects your demographic information for an unspecified purpose. Collection happens when you explicitly provide information on the website. You can configure your privacy using a method outside our label scheme.,1P Analysis
"A user with an account can opt in for the use of information of a type not covered by our label scheme by the site, which collects it for personalization or customization.",Personalization
An unspecified third party does receive unspecified information about you for legal requirements.,Disclosure
An unnamed third party does track on the first party website or app your cookies or tracking elements for a basic service or feature. The data is personally identifiable. You can configure your privacy with third-party user settings.,Cookies
"When a change of a variety outside of our label scheme is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear.",Policy Change
"The site collects your contact information for service operations or security. Collection happens when you explicitly provide information in an unspecified way for users with accounts, and your data is identifiable. You can opt out using the provided link for the use of your information.",Action
The site collects your cookies or tracking elements for an additional (non-basic) service or feature. Collection happens when you implicitly provide information in an unspecified way. You can configure your privacy with browser settings for the use of your information.,Cookies
"You can opt out (by contacting the company) from the use of unspecified information by the site, which uses it for an unspecified purpose.",Action
"The site collects your IP address or device IDs for personalization or customization. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",IP Address
An unnamed third party does receive information about you not covered by our label scheme for analytics or research.,3P Analysis
The site collects your location information for an unspecified purpose. Collection happens in an unspecified way for users with accounts.,Location
A user's social media data is retained for an unspecified duration to fulfill an unspecified purpose.,Social Media
An unspecified third party does receive your health information for legal requirements.,Disclosure
"The site collects your website activities for personalization or customization. Collection happens when you implicitly provide information on the website for a user type outside of our label scheme, and your data is aggregated or anonymized. You can make a choice about the use of your information.",Personalization
"The site collects an information type outside of our label scheme for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1P Analysis
The site collects your health information for analytics or research. Collection happens in an unspecified way.,Health
"The site collects your generic personal information for marketing purposes. Collection happens when you implicitly provide information in an unspecified way, and your data is identifiable. You can opt out using the provided link.",Action
"The site does not collect your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable.",1P Analysis
A named third party does do something outside of our label scheme with your IP address or device IDs for targeted advertising. The data is aggregated or anonymized.,IP Address
"The site collects your generic personal information for marketing purposes. Collection happens on the website, and your data is identifiable. You can opt out using the provided link.",Action
The site collects your location information for advertising. Collection happens when you explicitly provide information in an unspecified way.,Location
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt in for data collection for the collection of your information.",1P Analysis
The site collects your location information for advertising. Collection happens in an unspecified way.,Location
Another part of the company or institution does receive your cookies or tracking elements for an unspecified purpose. The data is personally identifiable.,Cookies
"When a change is made to the privacy policy as a result of a merger or acquisition, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear.",Policy Change
"The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection and use of your information.",1P Analysis
A named third party does receive unspecified information about you for mergers or acquisitions. The data is personally identifiable. You can choose not to use the service or feature.,3P Analysis
"The site collects your unspecified information for marketing purposes. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt in for data collection for the collection of your information.",1P Analysis
"The site collects your cookies or tracking elements for a purpose outside of our label scheme. Collection happens when you implicitly provide information on the website, and your data is identifiable.",Cookies
"The site collects your demographic information for analytics or research. Collection happens on the website, and your data is aggregated or anonymized.",1P Analysis
The website ignores Do Not Track headers and the user's Do Not Track preference.,Do Not Track
"The site collects your demographic information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable.",1P Analysis
The site collects your social media data for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.,Social Media
A named third party does do something unspecified with your cookies or tracking elements for an additional (non-basic) service or feature.,Cookies
"The site collects your unspecified information for legal requirements. Collection happens by some means outside of our label scheme, and your data is identifiable.",Disclosure
"The site collects your demographic information for an additional (non-basic) service or feature. Collection happens on the website, and your data is identifiable. You can choose not to use the service or feature for the collection of your information.",1P Analysis
An unnamed third party does receive your computer information for legal requirements.,Disclosure
"You can opt out (via a link) from the use of contact information by the site, which collects it for an unspecified purpose.",Action
The site collects your unspecified information for legal requirements. Collection happens on the website for users without accounts.,Disclosure
The site collects your cookies or tracking elements for marketing purposes. Collection happens in an unspecified way.,Cookies
"The site collects your unspecified information for a basic service or feature. Collection happens when you implicitly provide information on the website, and your data is identifiable.",1P Analysis
"The site does not collect your unspecified information for a purpose outside of our label scheme. Collection happens by some means outside of our label scheme, and your data is identifiable.",1P Analysis
"The site collects your health information for service operations or security. Collection happens by some means outside of our label scheme, and your data is identifiable.",Health
An unnamed third party does do something outside of our label scheme with your computer information for targeted advertising. You can opt out using the provided link.,Targeted Advertising
A named third party does receive your demographic information for marketing purposes.,3P Analysis
"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",IP Address
"The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information in an unspecified way for users with accounts, and your data is aggregated or anonymized.",Personalization
"The site collects your cookies or tracking elements for analytics or research. Collection happens by an unnamed service or third party, and your data is aggregated or anonymized.",Cookies
"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection and use of your information.",1P Analysis
An unnamed third party does do something unspecified with information about you not covered by our label scheme for targeted advertising.,Targeted Advertising
"A user type outside of our label scheme can opt out (by contacting the company) from the use of unspecified information by the site, which uses it for marketing purposes.",Action
An unnamed third party does not receive your demographic information for an unspecified purpose.,3P Analysis
Other users does receive your contact information for an additional (non-basic) service or feature. You can opt out by contacting the company.,Action
"The site does not collect your generic personal information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way for users without accounts, and your data is identifiable.",1P Analysis
"The site collects your generic personal information for service operations or security. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable. You can opt in for data collection for the collection of your information.",1P Analysis
"A user without an account can opt out (via a link) from the use of unspecified information by the site, which uses it for marketing purposes.",Action
"A user can delete their account (although the company or organization may continue to keep some data), within the scope of unspecified user information.",Deletion
A named third party does receive your unspecified personal information for legal requirements.,Disclosure
Another part of the company or institution does receive your financial information for a basic service or feature. The data is personally identifiable.,Payment
An unnamed third party does not receive your financial information for service operations or security.,Payment
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website for users without accounts.,Cookies
"A user type outside of our label scheme can opt out (via a link) from the use of contact information by the site, which uses it for marketing purposes.",Action
The site collects your contact information for analytics or research. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the collection and use of your information.,1P Analysis
"You can make no specified choices about the use of demographic information by a third party, which collects or receives it for legal requirements.",Disclosure
The site does not collect your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.,Cookies
"The site collects your generic personal information for analytics or research. Collection happens by some means outside of our label scheme, and your data is identifiable.",1P Analysis
"The site collects your IP address or device IDs for advertising. Collection happens in an unspecified way, and your data is aggregated or anonymized.",IP Address
A named third party does receive your financial information for legal requirements.,Payment
A named third party does receive your unspecified personal information for marketing purposes. You can opt out by contacting the company for the collection or sharing of your information.,Action
The site collects your location information for personalization or customization. Collection happens when you explicitly provide information in the mobile app.,Location
The site collects your computer information for analytics or research. Collection happens in the mobile app. You can configure your privacy with third-party user settings.,1P Analysis
"The site collects your demographic information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1P Analysis
"The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens by an unnamed service or third party, and your data is identifiable. You can opt in for data collection.",3P Analysis
Another part of the company or institution does receive your location information for a basic service or feature. The data is personally identifiable.,Location
An unnamed third party does do something outside of our label scheme with your IP address or device IDs for targeted advertising. You can opt out using the provided link.,IP Address
The site collects your website activities for personalization or customization. Collection happens when you implicitly provide information on the website.,Personalization
"The site does not collect your financial information for an unspecified purpose. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable.",Payment
"Users with accounts can access, edit, or delete personal information in an unspecified manner, within the scope of information explicitly provided by the user.",Deletion
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens by some means outside of our label scheme. You can configure your privacy with browser settings.,Cookies
The site collects your demographic information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way.,1P Analysis
A named third party does not receive your unspecified personal information for targeted advertising. This applies to a user type outside of our label scheme. The data is personally identifiable.,Targeted Advertising
A user's cookies and tracking elements is retained for a limited (but unspecified) period of time to fulfill an unspecified purpose.,Cookies
An unnamed third party does receive your demographic information for an unspecified purpose. The data is aggregated or anonymized. You can make a choice about the collection or sharing of your information.,3P Analysis
A named third party does do something unspecified with your activities on the website or app for analytics or research. You can opt out using the provided link for the collection or sharing of your information.,Action
"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable.",Payment
A named third party does not track on the first party website or app your cookies or tracking elements for a purpose outside of our label scheme. You can configure your privacy with browser settings.,Cookies
A named third party does do something outside of our label scheme with your financial information for a basic service or feature. This applies to a user type outside of our label scheme. You can opt in for data collection.,Payment
"You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by a third party, which collects or receives it for advertising.",Cookies
A named third party does track on the first party website or app information about you not covered by our label scheme for targeted advertising. The data is aggregated or anonymized. You can opt out using the provided link for the use of your information.,Targeted Advertising
A named third party does receive your location information for a basic service or feature.,Location
You can opt out (via a link) from the use of cookies and tracking elements by an unspecified party for an unspecified purpose.,Action
"Users with accounts can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).",Deletion
